review_id,order_id,review_score,review_comment_title,review_creation_date
REV001738,ORD0000487,4,Would buy again,2024-07-03 12:37:54
REV001739,ORD0002038,5,Would buy again,2024-11-07 00:26:59
REV001740,ORD0000107,5,Poor quality,2023-07-27 18:45:09
REV001741,ORD0000889,5,,2023-10-04 04:18:28
REV001742,ORD0002040,5,Exactly what I needed,2023-08-14 23:11:53
REV001743,ORD0002715,4,Great product,2023-03-25 15:21:45
REV001744,ORD0000144,5,Would buy again,2024-03-18 10:26:06
REV001745,ORD0000899,5,Would buy again,2023-10-08 08:14:55
REV001746,ORD0002347,4,Would buy again,2024-12-24 13:51:42
REV001747,ORD0001064,5,Fast delivery,2023-06-16 03:39:08
REV001748,ORD0000317,3,Not as expected,2023-12-20 17:34:34
REV001749,ORD0000185,5,Exactly what I needed,2024-06-21 09:14:25
REV001750,ORD0002112,5,Great product,2023-03-22 12:01:42
REV001751,ORD0000689,5,Late delivery,2023-07-19 20:19:07
REV001752,ORD0002918,3,Would buy again,2024-07-14 01:20:58
REV001753,ORD0001909,4,Late delivery,2023-03-01 00:58:10
REV001754,ORD0001134,4,Fast delivery,2024-04-11 03:19:29
REV001755,ORD0001590,5,Fast delivery,2024-01-24 04:21:23
REV001756,ORD0001323,5,Great product,2024-10-15 04:38:07
REV001757,ORD0000367,5,Fast delivery,2024-03-20 13:58:05
REV001758,ORD0002525,4,Would buy again,2024-06-13 12:14:53
REV001759,ORD0002541,4,,2023-05-14 15:34:14
REV001760,ORD0000768,4,Exactly what I needed,2023-04-21 16:53:09
REV001761,ORD0001148,4,,2023-06-13 23:44:39
REV001762,ORD0002256,5,Exactly what I needed,2023-03-19 13:21:07
REV001763,ORD0000536,5,Would buy again,2024-11-24 16:54:11
REV001764,ORD0000651,4,Poor quality,2023-02-09 03:39:30
REV001765,ORD0002383,5,Late delivery,2023-02-21 23:57:40
REV001766,ORD0000154,5,Late delivery,2024-12-07 02:02:27
REV001767,ORD0001403,5,Exactly what I needed,2023-10-25 14:32:10
REV001768,ORD0002403,4,Would buy again,2023-03-13 23:48:04
REV001769,ORD0001687,4,Poor quality,2024-01-02 21:13:32
REV001770,ORD0000786,3,Exactly what I needed,2023-04-15 02:46:05
REV001771,ORD0000708,5,,2023-04-25 06:26:03
REV001772,ORD0001951,4,Fast delivery,2023-09-17 02:52:11
REV001773,ORD0002788,4,,2023-07-16 06:02:40
REV001774,ORD0001641,4,Poor quality,2024-01-10 09:36:28
REV001775,ORD0002239,5,,2024-09-04 03:29:03
REV001776,ORD0001055,3,,2023-08-01 09:33:13
REV001777,ORD0000306,5,Fast delivery,2024-05-12 09:01:38
REV001778,ORD0002019,5,Exactly what I needed,2023-06-04 04:22:41
REV001779,ORD0002014,4,Poor quality,2024-08-01 18:05:58
REV001780,ORD0002185,4,Not as expected,2024-10-31 06:24:50
REV001781,ORD0000314,5,Would buy again,2024-01-29 13:33:12
REV001782,ORD0001469,5,,2024-08-20 13:17:50
REV001783,ORD0000776,4,Exactly what I needed,2024-01-17 08:28:12
REV001784,ORD0002948,4,Late delivery,2024-05-02 09:23:46
REV001785,ORD0001534,3,Poor quality,2024-02-27 05:27:17
REV001786,ORD0001122,4,Exactly what I needed,2024-03-03 17:39:58
REV001787,ORD0002179,5,Poor quality,2023-09-06 07:41:50
REV001788,ORD0001809,5,Fast delivery,2023-05-21 23:43:35
REV001789,ORD0000791,3,Late delivery,2024-10-29 02:53:50
REV001790,ORD0000097,5,Poor quality,2023-06-24 10:59:20
REV001791,ORD0002598,4,Poor quality,2023-11-12 12:05:43
REV001792,ORD0000307,5,Exactly what I needed,2023-06-08 02:16:28
REV001793,ORD0002211,3,Late delivery,2024-04-12 04:28:52
REV001794,ORD0001667,5,Would buy again,2023-06-19 05:59:59
REV001795,ORD0001119,4,Late delivery,2024-02-02 18:12:23
REV001796,ORD0001115,5,Fast delivery,2023-08-15 01:01:09
REV001797,ORD0000289,2,Not as expected,2024-04-13 14:13:08
REV001798,ORD0001418,5,Exactly what I needed,2024-05-02 01:12:34
REV001799,ORD0000297,5,Fast delivery,2024-10-29 18:39:35
REV001800,ORD0002068,3,Would buy again,2024-07-30 13:37:11
REV001801,ORD0000955,4,,2023-01-16 22:33:45
REV001802,ORD0002020,4,,2024-09-30 10:00:22
REV001803,ORD0001696,5,Poor quality,2024-09-03 23:47:03
REV001804,ORD0001035,5,Fast delivery,2023-11-07 19:38:25
REV001805,ORD0001026,5,Fast delivery,2024-03-05 15:48:54
REV001806,ORD0002636,5,,2023-05-06 00:36:40
REV001807,ORD0000186,5,,2023-07-15 02:01:16
REV001808,ORD0000726,5,Exactly what I needed,2023-10-06 02:32:59
REV001809,ORD0001395,5,,2024-09-26 04:44:05
REV001810,ORD0000821,4,Poor quality,2024-10-22 08:52:50
REV001811,ORD0001623,5,Not as expected,2023-03-25 05:20:43
REV001812,ORD0002746,3,Late delivery,2023-02-22 02:08:36
REV001813,ORD0002177,5,Fast delivery,2024-07-31 21:01:49
REV001814,ORD0001722,5,Great product,2023-02-16 09:56:35
REV001815,ORD0001723,2,Fast delivery,2024-04-10 12:07:19
REV001816,ORD0000953,3,Not as expected,2024-02-23 03:26:32
REV001817,ORD0001231,3,Great product,2024-03-26 15:55:13
REV001818,ORD0001082,5,Exactly what I needed,2023-10-23 21:22:39
REV001819,ORD0002251,5,Would buy again,2023-01-17 18:40:00
REV001820,ORD0002321,5,Would buy again,2023-01-23 05:48:11
REV001821,ORD0001430,5,Exactly what I needed,2023-11-10 11:16:16
REV001822,ORD0001386,5,Fast delivery,2024-12-25 01:50:49
REV001823,ORD0001093,5,Exactly what I needed,2024-01-18 13:45:36
REV001824,ORD0000012,3,Not as expected,2023-03-02 14:48:02
REV001825,ORD0001017,4,Poor quality,2024-09-15 22:41:24
REV001826,ORD0002413,5,Late delivery,2024-07-08 01:42:06
REV001827,ORD0000858,4,Great product,2023-11-04 08:11:55
REV001828,ORD0000202,4,Late delivery,2023-03-04 09:56:42
REV001829,ORD0001863,5,Late delivery,2024-08-17 01:03:38
REV001830,ORD0001697,5,Not as expected,2023-12-20 02:03:57
REV001831,ORD0001423,5,Late delivery,2024-12-14 12:43:59
REV001832,ORD0001062,5,Late delivery,2024-03-29 09:27:00
REV001833,ORD0001790,4,Not as expected,2023-03-29 07:11:06
REV001834,ORD0002017,1,,2024-08-23 10:22:55
REV001835,ORD0002655,5,,2023-06-02 10:19:49
REV001836,ORD0001065,5,,2024-11-06 15:27:04
REV001837,ORD0000903,5,Would buy again,2023-04-30 16:01:22
REV001838,ORD0001259,4,Late delivery,2024-01-09 04:53:40
REV001839,ORD0002405,4,Poor quality,2023-02-05 12:30:13
REV001840,ORD0002062,5,Would buy again,2023-01-01 16:59:30
REV001841,ORD0001532,5,,2023-07-16 15:26:19
REV001842,ORD0001579,5,Fast delivery,2024-10-02 18:07:12
REV001843,ORD0001226,5,Exactly what I needed,2023-05-28 13:23:33
REV001844,ORD0001979,5,,2024-09-07 17:01:49
REV001845,ORD0002659,5,Great product,2024-09-15 18:50:22
REV001846,ORD0002523,5,Great product,2024-12-18 04:57:13
REV001847,ORD0002756,4,Poor quality,2023-11-21 12:36:42
REV001848,ORD0002568,5,Not as expected,2024-05-02 21:01:34
REV001849,ORD0000862,5,Great product,2023-12-02 16:02:51
REV001850,ORD0000414,3,Poor quality,2023-09-16 00:29:20
REV001851,ORD0000739,5,Exactly what I needed,2024-04-15 06:39:40
REV001852,ORD0002826,5,Exactly what I needed,2023-08-06 06:30:46
REV001853,ORD0002433,4,Not as expected,2023-01-03 08:51:01
REV001854,ORD0001164,4,Fast delivery,2024-09-26 01:13:11
REV001855,ORD0002897,4,Would buy again,2024-04-16 22:41:59
REV001856,ORD0001708,4,Not as expected,2023-02-09 19:36:19
REV001857,ORD0000634,4,Would buy again,2024-07-06 02:27:01
REV001858,ORD0002153,4,Would buy again,2023-12-20 03:52:56
REV001859,ORD0000373,5,Fast delivery,2024-01-19 03:46:44
REV001860,ORD0002334,5,Fast delivery,2024-06-18 01:45:10
REV001861,ORD0001121,5,Fast delivery,2023-03-29 17:43:55
REV001862,ORD0001366,4,Late delivery,2023-04-11 19:10:49
REV001863,ORD0000782,3,,2024-03-18 23:14:02
REV001864,ORD0001113,5,Fast delivery,2024-06-18 05:47:17
REV001865,ORD0000553,4,,2023-01-13 02:49:05
REV001866,ORD0002979,3,Not as expected,2024-05-16 11:39:29
REV001867,ORD0002960,5,,2023-08-12 20:06:30
REV001868,ORD0002938,5,Not as expected,2023-12-11 13:36:00
REV001869,ORD0000265,4,Fast delivery,2023-11-21 15:09:19
REV001870,ORD0001711,5,Would buy again,2024-03-18 04:38:48
REV001871,ORD0001084,5,,2024-05-05 13:55:02
REV001872,ORD0001443,5,,2024-05-12 10:13:28
REV001873,ORD0000426,5,,2024-09-14 16:03:57
REV001874,ORD0002059,5,Would buy again,2024-03-11 02:07:53
REV001875,ORD0000514,5,Fast delivery,2024-02-29 15:33:59
REV001876,ORD0002457,3,,2024-04-01 00:09:02
REV001877,ORD0002862,4,,2024-11-26 10:40:51
REV001878,ORD0002476,5,,2023-03-29 02:47:03
REV001879,ORD0002322,5,Would buy again,2024-09-21 13:55:49
REV001880,ORD0002776,1,,2024-07-01 09:17:15
REV001881,ORD0000512,2,Late delivery,2023-07-13 14:14:03
REV001882,ORD0000365,5,,2023-02-12 22:58:42
REV001883,ORD0000810,5,Great product,2023-10-10 16:45:51
REV001884,ORD0001638,5,Not as expected,2023-12-05 05:55:22
REV001885,ORD0000476,4,Fast delivery,2024-05-13 08:18:44
REV001886,ORD0002282,5,,2023-05-09 00:52:07
REV001887,ORD0002718,5,Not as expected,2023-02-27 13:19:01
REV001888,ORD0002145,5,Fast delivery,2023-07-28 00:08:03
REV001889,ORD0001566,5,,2023-01-17 18:40:44
REV001890,ORD0002193,5,Not as expected,2023-03-14 04:24:40
REV001891,ORD0000725,5,Great product,2024-07-06 18:43:43
REV001892,ORD0001995,5,Poor quality,2024-07-14 09:31:59
REV001893,ORD0001192,5,Late delivery,2023-09-18 09:22:28
REV001894,ORD0000089,1,Great product,2023-10-29 05:18:54
REV001895,ORD0000538,5,Late delivery,2023-11-11 04:18:49
REV001896,ORD0002257,5,Would buy again,2024-09-13 01:18:35
REV001897,ORD0002887,4,Not as expected,2024-03-06 11:22:48
REV001898,ORD0001613,5,Fast delivery,2023-06-06 05:37:17
REV001899,ORD0002191,5,Not as expected,2023-08-27 06:42:26
REV001900,ORD0002600,5,Great product,2023-11-09 17:15:41
REV001901,ORD0000453,4,Late delivery,2023-07-08 00:05:01
REV001902,ORD0001526,5,Fast delivery,2023-04-12 02:53:21
REV001903,ORD0002716,4,Not as expected,2024-11-01 20:14:00
REV001904,ORD0002475,4,Fast delivery,2023-04-27 18:30:19
REV001905,ORD0002503,4,,2024-07-06 02:02:27
REV001906,ORD0000663,4,Exactly what I needed,2023-10-02 05:07:26
REV001907,ORD0002122,5,Would buy again,2024-09-18 23:05:54
REV001908,ORD0001891,4,Would buy again,2023-05-10 09:29:55
REV001909,ORD0000918,5,Fast delivery,2023-07-16 13:56:22
REV001910,ORD0000761,5,,2024-11-10 20:37:34
REV001911,ORD0002759,5,,2024-12-15 04:50:29
REV001912,ORD0002627,5,Exactly what I needed,2023-05-05 05:54:40
REV001913,ORD0000893,3,Would buy again,2024-06-16 03:55:22
REV001914,ORD0001836,5,Fast delivery,2024-09-02 08:32:03
REV001915,ORD0002118,4,Would buy again,2024-11-18 00:22:02
REV001916,ORD0002733,5,Not as expected,2023-06-30 06:43:32
REV001917,ORD0001861,1,Poor quality,2024-06-08 02:33:11
REV001918,ORD0002105,4,Poor quality,2023-04-29 00:57:01
REV001919,ORD0001125,5,,2024-09-07 19:53:18
REV001920,ORD0002310,5,Not as expected,2024-07-07 05:24:34
REV001921,ORD0001410,5,Great product,2024-08-26 22:06:31
REV001922,ORD0000572,3,Fast delivery,2023-12-06 05:30:11
REV001923,ORD0001683,5,Great product,2024-02-24 01:54:19
REV001924,ORD0002063,3,Late delivery,2024-08-05 07:57:13
REV001925,ORD0000969,5,Poor quality,2024-12-21 14:13:41
REV001926,ORD0002569,4,Great product,2024-11-17 01:30:10
REV001927,ORD0001041,4,Late delivery,2024-12-23 04:38:32
REV001928,ORD0000616,5,Would buy again,2023-08-08 23:27:41
REV001929,ORD0000968,1,,2024-04-02 02:48:32
REV001930,ORD0000175,3,,2024-12-27 23:29:28
REV001931,ORD0000294,1,,2024-05-02 17:10:17
REV001932,ORD0002522,3,Poor quality,2024-09-30 06:27:57
REV001933,ORD0000228,3,,2024-05-20 15:42:19
REV001934,ORD0002574,5,Fast delivery,2024-11-09 20:03:04
REV001935,ORD0002644,4,Late delivery,2024-12-15 12:30:21
REV001936,ORD0002089,4,Would buy again,2023-12-24 21:42:34
REV001937,ORD0001416,5,Fast delivery,2024-07-27 05:38:21
REV001938,ORD0002197,2,Late delivery,2024-02-15 05:44:15
REV001939,ORD0001839,4,Would buy again,2024-09-14 10:20:50
REV001940,ORD0002502,5,Would buy again,2023-09-10 09:25:48
REV001941,ORD0001144,3,Not as expected,2023-06-01 17:23:56
REV001942,ORD0001544,3,Great product,2023-10-11 20:06:46
REV001943,ORD0002895,4,Poor quality,2023-12-30 16:20:50
REV001944,ORD0002661,3,Exactly what I needed,2023-02-01 09:41:08
REV001945,ORD0002500,3,Great product,2024-11-10 19:03:39
REV001946,ORD0002795,4,Fast delivery,2024-01-09 06:47:05
REV001947,ORD0000707,5,,2024-01-21 11:46:13
REV001948,ORD0002342,5,Not as expected,2023-02-14 18:40:36
REV001949,ORD0000813,2,Exactly what I needed,2024-05-20 12:22:24
REV001950,ORD0001361,4,,2023-04-21 04:05:49
REV001951,ORD0002707,5,,2023-04-18 23:07:57
REV001952,ORD0002630,5,Not as expected,2024-06-08 06:01:00
REV001953,ORD0001923,5,Fast delivery,2023-12-12 14:26:24
REV001954,ORD0000268,3,Late delivery,2023-10-02 01:32:06
REV001955,ORD0001415,5,,2023-09-18 22:01:20
REV001956,ORD0002186,5,Would buy again,2023-05-15 07:58:18
REV001957,ORD0000315,5,Fast delivery,2024-01-16 01:26:35
REV001958,ORD0001478,4,Poor quality,2023-06-10 04:10:34
REV001959,ORD0001584,5,Great product,2023-05-08 07:04:53
REV001960,ORD0002246,5,Poor quality,2024-09-28 00:22:51
REV001961,ORD0002458,1,Exactly what I needed,2024-12-29 17:51:42
REV001962,ORD0001003,5,Would buy again,2024-08-08 21:41:22
REV001963,ORD0002104,2,Not as expected,2023-03-04 12:13:39
REV001964,ORD0002245,4,,2024-07-28 18:42:27
REV001965,ORD0002016,5,Fast delivery,2024-08-21 18:59:07
REV001966,ORD0000178,5,Late delivery,2023-08-14 14:47:04
REV001967,ORD0000352,5,Fast delivery,2023-01-15 23:33:49
REV001968,ORD0002889,5,Fast delivery,2023-12-12 17:01:09
REV001969,ORD0001461,5,Not as expected,2024-02-01 08:11:12
REV001970,ORD0000701,5,Fast delivery,2023-09-10 03:45:31
REV001971,ORD0000139,3,Exactly what I needed,2024-02-21 11:47:57
REV001972,ORD0000927,5,Would buy again,2023-06-08 01:20:52
REV001973,ORD0000372,5,,2024-11-16 12:01:48
REV001974,ORD0002880,3,,2023-04-13 10:24:56
REV001975,ORD0000506,5,Not as expected,2023-09-30 03:40:45
REV001976,ORD0001921,5,Would buy again,2023-11-14 18:23:47
REV001977,ORD0000721,4,Not as expected,2024-03-26 11:32:55
REV001978,ORD0002777,5,Great product,2023-02-28 21:00:57
REV001979,ORD0000117,3,,2024-10-18 12:03:18
REV001980,ORD0002058,4,Exactly what I needed,2023-03-30 11:53:17
REV001981,ORD0000576,4,Would buy again,2023-08-11 19:07:21
REV001982,ORD0000522,4,Poor quality,2024-10-25 11:59:09
REV001983,ORD0001896,5,Not as expected,2024-02-20 09:44:45
REV001984,ORD0001727,5,,2024-06-29 06:59:52
REV001985,ORD0000563,5,Not as expected,2023-09-01 14:36:12
REV001986,ORD0001679,3,Exactly what I needed,2024-03-14 05:10:26
REV001987,ORD0002686,5,Poor quality,2024-06-16 00:22:29
REV001988,ORD0002639,5,,2024-07-12 15:12:51
REV001989,ORD0000034,3,Would buy again,2023-03-18 18:26:06
REV001990,ORD0001508,5,Not as expected,2024-11-21 03:32:16
REV001991,ORD0000141,3,Great product,2023-09-16 16:24:54
REV001992,ORD0001602,5,Poor quality,2024-08-15 10:53:26
REV001993,ORD0000331,5,Exactly what I needed,2024-09-06 13:44:25
REV001994,ORD0000657,5,,2023-10-10 16:59:39
REV001995,ORD0002624,5,Exactly what I needed,2024-02-11 18:35:34
REV001996,ORD0002729,3,,2023-11-05 10:59:35
REV001997,ORD0000260,5,Fast delivery,2023-06-01 19:39:18
REV001998,ORD0001748,5,Late delivery,2024-03-25 07:13:58
REV001999,ORD0001807,4,Great product,2024-10-10 15:39:47
REV002000,ORD0000902,5,Exactly what I needed,2024-07-16 00:20:22
REV002001,ORD0002047,4,Great product,2023-01-09 07:00:10
REV002002,ORD0001392,5,Great product,2024-04-25 22:41:48
REV002003,ORD0001860,2,Would buy again,2023-12-20 22:48:21
REV002004,ORD0002800,4,,2023-05-12 22:27:33
REV002005,ORD0000405,3,Would buy again,2023-11-11 23:07:54
REV002006,ORD0001778,4,Poor quality,2023-06-13 21:23:26
REV002007,ORD0001325,5,Great product,2023-11-23 01:30:47
REV002008,ORD0000213,4,Fast delivery,2023-10-05 22:19:35
REV002009,ORD0001762,4,,2023-01-15 03:16:30
REV002010,ORD0001829,4,Would buy again,2023-06-07 16:39:10
REV002011,ORD0001437,4,Would buy again,2023-07-09 12:12:02
REV002012,ORD0002932,4,Would buy again,2023-02-16 16:35:17
REV002013,ORD0000011,3,Late delivery,2024-01-11 19:11:20
REV002014,ORD0001269,2,Poor quality,2024-08-03 20:27:11
REV002015,ORD0000523,4,Would buy again,2023-09-18 13:09:45
REV002016,ORD0001211,4,Exactly what I needed,2023-01-06 09:19:26
REV002017,ORD0001632,4,Exactly what I needed,2024-03-24 23:30:06
REV002018,ORD0002702,5,,2023-03-06 15:36:55
REV002019,ORD0000970,2,,2024-09-03 16:23:34
REV002020,ORD0000010,3,Great product,2024-02-16 20:58:06
REV002021,ORD0000822,4,,2023-01-30 12:17:15
REV002022,ORD0001302,4,Not as expected,2024-05-29 13:29:32
REV002023,ORD0000070,5,Late delivery,2023-10-11 02:42:13
REV002024,ORD0000342,4,Poor quality,2024-03-01 15:50:02
REV002025,ORD0002544,5,Late delivery,2024-10-16 14:26:32
REV002026,ORD0002657,5,,2024-02-29 21:57:42
REV002027,ORD0000182,2,Great product,2023-04-02 15:48:06
REV002028,ORD0000510,5,Would buy again,2024-07-20 01:00:23
REV002029,ORD0001177,4,Great product,2023-09-23 15:56:57
REV002030,ORD0000333,5,Poor quality,2023-05-26 03:23:36
REV002031,ORD0001884,5,Not as expected,2024-11-15 10:46:57
REV002032,ORD0000783,4,Late delivery,2023-06-01 20:02:42
REV002033,ORD0002855,5,Great product,2024-09-09 07:20:23
REV002034,ORD0000441,4,Fast delivery,2023-08-10 21:19:12
REV002035,ORD0000719,5,Not as expected,2024-10-14 06:41:49
REV002036,ORD0002478,4,Not as expected,2024-04-05 04:09:16
REV002037,ORD0001027,5,Exactly what I needed,2024-09-22 07:47:57
REV002038,ORD0000682,4,,2024-11-14 22:02:32
REV002039,ORD0000422,4,Not as expected,2023-09-13 16:37:54
REV002040,ORD0002275,4,Poor quality,2024-01-26 02:26:03
REV002041,ORD0001197,5,Great product,2023-03-23 03:53:36
REV002042,ORD0000617,5,Great product,2023-10-19 02:45:37
REV002043,ORD0002507,3,Fast delivery,2023-05-26 15:07:06
REV002044,ORD0001365,4,Would buy again,2023-06-05 20:13:26
REV002045,ORD0000180,4,Would buy again,2024-10-01 23:44:31
REV002046,ORD0002790,5,,2023-10-04 10:31:35
REV002047,ORD0001229,4,Exactly what I needed,2024-07-09 07:51:48
REV002048,ORD0001178,5,Exactly what I needed,2024-05-11 00:11:13
REV002049,ORD0000336,4,Poor quality,2023-05-03 02:09:05
REV002050,ORD0002647,5,Fast delivery,2024-09-18 05:53:13
REV002051,ORD0002258,4,Great product,2023-06-24 08:49:39
REV002052,ORD0001930,3,Exactly what I needed,2023-11-04 23:05:41
REV002053,ORD0002830,4,,2024-12-05 17:50:39
REV002054,ORD0002840,5,,2024-05-03 14:13:22
REV002055,ORD0002767,5,Poor quality,2024-07-02 22:43:29
REV002056,ORD0001591,3,Late delivery,2023-10-13 22:23:15
REV002057,ORD0000195,4,Not as expected,2023-08-18 17:04:55
REV002058,ORD0000095,2,,2023-06-11 15:57:15
REV002059,ORD0002228,5,,2023-12-20 18:31:55
REV002060,ORD0000200,4,Exactly what I needed,2023-04-28 14:31:03
REV002061,ORD0001472,4,,2024-04-12 08:35:10
REV002062,ORD0001077,5,Exactly what I needed,2023-06-26 08:07:01
REV002063,ORD0000272,4,Fast delivery,2023-01-27 16:30:26
REV002064,ORD0000531,2,Not as expected,2024-06-06 16:03:44
REV002065,ORD0001911,5,Not as expected,2024-11-10 18:30:18
REV002066,ORD0001932,4,Poor quality,2023-02-14 12:34:58
REV002067,ORD0001495,5,,2023-02-23 21:23:17
REV002068,ORD0001784,5,,2023-04-23 22:48:42
REV002069,ORD0001016,5,Late delivery,2023-02-16 19:59:46
REV002070,ORD0002411,5,Poor quality,2024-07-13 22:49:30
REV002071,ORD0000941,4,Poor quality,2024-12-28 21:48:27
REV002072,ORD0001236,5,Not as expected,2023-12-18 21:25:36
REV002073,ORD0002338,5,Great product,2023-05-21 22:29:16
REV002074,ORD0000302,4,,2023-07-08 06:45:30
REV002075,ORD0000282,5,Late delivery,2024-09-14 20:57:00
REV002076,ORD0002265,4,Late delivery,2024-04-17 06:57:20
REV002077,ORD0001588,3,,2024-03-04 03:18:49
REV002078,ORD0000774,4,Great product,2023-01-14 07:58:33
REV002079,ORD0001940,3,,2024-07-21 21:13:54
REV002080,ORD0002146,4,Poor quality,2024-02-22 18:08:09
REV002081,ORD0002798,5,Poor quality,2023-04-13 10:27:35
REV002082,ORD0002271,3,Not as expected,2024-04-27 16:28:56
REV002083,ORD0000877,4,Exactly what I needed,2023-01-01 03:07:59
REV002084,ORD0000834,3,Fast delivery,2023-07-09 12:48:21
REV002085,ORD0001425,2,Exactly what I needed,2023-07-12 15:39:05
REV002086,ORD0002495,1,Would buy again,2024-06-23 09:23:29
REV002087,ORD0002923,5,Not as expected,2024-03-03 10:22:14
REV002088,ORD0000751,2,Not as expected,2023-01-13 05:15:11
REV002089,ORD0000974,3,Not as expected,2024-05-04 06:00:18
REV002090,ORD0000650,2,Great product,2023-05-22 11:17:50
REV002091,ORD0000896,4,Poor quality,2024-03-06 22:59:26
REV002092,ORD0000599,2,Great product,2024-10-17 12:39:57
REV002093,ORD0001404,4,Late delivery,2024-04-30 23:07:08
REV002094,ORD0002395,5,Would buy again,2024-10-11 05:21:26
REV002095,ORD0001360,5,Would buy again,2024-04-24 18:44:30
REV002096,ORD0000196,4,Late delivery,2024-06-24 19:49:03
REV002097,ORD0000952,5,Would buy again,2023-07-21 23:10:38
REV002098,ORD0001438,5,Would buy again,2024-11-26 01:32:30
REV002099,ORD0000817,5,Not as expected,2024-10-12 10:25:29
REV002100,ORD0002217,5,Great product,2024-02-29 18:50:19
REV002101,ORD0002163,5,Would buy again,2024-11-21 00:36:19
REV002102,ORD0000873,5,Exactly what I needed,2024-09-29 17:03:22
REV002103,ORD0000627,4,Late delivery,2023-07-03 07:09:28
REV002104,ORD0002255,4,,2023-02-18 23:15:40
REV002105,ORD0001076,5,Fast delivery,2024-04-05 21:05:53
REV002106,ORD0002000,4,Great product,2023-11-02 11:21:48
REV002107,ORD0001338,5,,2024-06-29 23:18:11
REV002108,ORD0002881,3,Great product,2024-04-22 13:27:19
REV002109,ORD0001080,5,Exactly what I needed,2024-09-27 15:02:53
REV002110,ORD0002861,5,Would buy again,2023-05-17 16:57:51
REV002111,ORD0001010,5,,2023-11-18 23:38:03
REV002112,ORD0001174,2,,2024-07-03 18:06:18
REV002113,ORD0001128,5,Great product,2023-05-15 21:12:03
REV002114,ORD0002169,4,Fast delivery,2024-12-12 19:05:18
REV002115,ORD0000885,4,Poor quality,2023-08-01 22:10:07
REV002116,ORD0002102,2,,2024-10-29 23:15:34
REV002117,ORD0000780,4,Exactly what I needed,2023-06-19 09:08:29
REV002118,ORD0000163,5,Great product,2024-09-07 22:59:09
REV002119,ORD0001240,4,Not as expected,2024-11-14 09:11:44
REV002120,ORD0002983,5,Exactly what I needed,2024-02-27 16:16:55
REV002121,ORD0001311,4,Late delivery,2024-11-16 06:11:46
REV002122,ORD0001329,5,Not as expected,2024-03-02 10:59:14
REV002123,ORD0000036,4,Fast delivery,2023-08-06 04:53:42
REV002124,ORD0001625,5,Poor quality,2023-08-05 19:21:36
REV002125,ORD0001179,4,,2023-04-12 22:17:11
REV002126,ORD0002955,4,,2023-12-11 21:17:52
REV002127,ORD0000541,3,Late delivery,2023-06-30 16:41:56
REV002128,ORD0001725,5,Would buy again,2024-05-09 12:12:59
REV002129,ORD0000784,5,Not as expected,2024-06-05 20:31:48
REV002130,ORD0000660,5,Great product,2024-02-24 07:06:43
REV002131,ORD0001721,2,Poor quality,2024-05-05 22:56:38
REV002132,ORD0002154,4,Would buy again,2024-03-01 18:19:09
REV002133,ORD0002327,4,,2023-12-07 21:33:17
REV002134,ORD0001334,3,Fast delivery,2023-09-24 07:54:37
REV002135,ORD0001936,5,,2023-11-19 20:08:49
REV002136,ORD0001234,3,,2024-01-25 14:31:36
REV002137,ORD0002854,3,Exactly what I needed,2024-02-03 06:45:59
REV002138,ORD0002148,5,Not as expected,2024-03-03 07:46:09
REV002139,ORD0000674,3,Exactly what I needed,2023-09-08 23:36:10
REV002140,ORD0001380,5,Would buy again,2023-06-26 10:47:32
REV002141,ORD0000975,5,,2023-05-14 07:55:44
REV002142,ORD0001509,4,Fast delivery,2023-01-31 03:49:13
REV002143,ORD0002264,5,Fast delivery,2024-06-15 14:21:49
REV002144,ORD0001575,5,Late delivery,2024-05-06 04:10:14
REV002145,ORD0001878,5,Would buy again,2023-05-02 01:24:21
REV002146,ORD0000437,5,,2023-01-30 01:01:35
REV002147,ORD0000655,4,,2023-02-23 13:10:36
REV002148,ORD0000466,5,Not as expected,2023-09-22 14:58:38
REV002149,ORD0002385,5,,2024-07-04 06:35:15
REV002150,ORD0001859,5,Fast delivery,2023-04-25 17:56:00
REV002151,ORD0001383,5,Poor quality,2023-10-08 21:42:16
REV002152,ORD0001598,4,Would buy again,2023-10-06 01:35:22
REV002153,ORD0000384,5,Late delivery,2023-09-15 10:43:46
REV002154,ORD0001095,5,Poor quality,2023-07-23 18:27:57
REV002155,ORD0002773,5,Late delivery,2023-12-26 04:21:07
REV002156,ORD0001976,5,,2023-06-28 00:59:25
REV002157,ORD0001008,5,Poor quality,2024-05-05 22:32:23
REV002158,ORD0001116,5,Not as expected,2024-08-16 01:56:23
REV002159,ORD0000847,5,Fast delivery,2024-09-17 13:33:09
REV002160,ORD0000906,5,Not as expected,2023-01-16 01:49:10
REV002161,ORD0002277,3,Great product,2024-09-22 16:56:05
REV002162,ORD0000748,2,,2024-05-13 07:03:05
REV002163,ORD0000570,5,Would buy again,2024-05-13 20:23:56
REV002164,ORD0002940,3,Late delivery,2023-05-31 10:46:51
REV002165,ORD0000718,4,Fast delivery,2024-05-27 14:10:54
REV002166,ORD0001977,5,Poor quality,2023-08-17 01:32:18
REV002167,ORD0001053,4,Exactly what I needed,2024-10-26 15:09:01
REV002168,ORD0001652,5,,2024-03-12 22:35:13
REV002169,ORD0000645,1,Not as expected,2023-12-16 15:45:01
REV002170,ORD0001922,5,,2023-05-17 21:45:44
