order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp
ORD0000265,CUST000453,delivered,2024-05-08 02:35:09,2024-05-08 23:35:09,2024-05-13 23:35:09
ORD0000266,CUST001252,shipped,2023-06-21 16:48:52,2023-06-21 21:48:52,
ORD0000267,CUST001204,shipped,2024-10-04 07:55:51,2024-10-05 13:55:51,
ORD0000268,CUST001904,delivered,2024-02-25 13:30:26,2024-02-26 14:30:26,2024-03-14 14:30:26
ORD0000269,CUST000310,delivered,2023-09-06 06:34:25,2023-09-07 05:34:25,2023-09-23 05:34:25
ORD0000270,CUST001428,shipped,2023-06-13 14:33:56,2023-06-15 01:33:56,
ORD0000271,CUST001981,delivered,09/11/2023 23:18,2023-11-10 02:18:46,2023-11-30 02:18:46
ORD0000272,CUST001531,delivered,2023-09-26 04:50:36,2023-09-26 10:50:36,2023-10-04 10:50:36
ORD0000273,CUST001381,delivered,2023-08-15 15:58:32,2023-08-16 12:58:32,2023-09-01 12:58:32
ORD0000274,CUST001156,delivered,2024-03-30 08:00:50,2024-03-30 19:00:50,2024-04-12 19:00:50
ORD0000275,CUST001139,invoiced,2023-01-19 04:21:47,2023-01-19 23:21:47,
ORD0000276,CUST000269,invoiced,2023-10-19 11:48:25,2023-10-20 22:48:25,
ORD0000277,CUST000810,canceled,2023-04-06 22:05:42,2023-04-07 05:05:42,
ORD0000278,CUST000365,invoiced,2024-03-19 07:27:29,2024-03-20 02:27:29,
ORD0000279,CUST001126,shipped,2024-07-24 11:20:23,2024-07-25 13:20:23,
ORD0000280,CUST000571,shipped,2023-11-21 19:26:24,2023-11-23 10:26:24,
ORD0000281,CUST001028,delivered,2023-03-24 01:14:58,2023-03-25 20:14:58,2023-04-06 20:14:58
ORD0000282,CUST001549,delivered,2024-10-29 05:58:31,2024-10-30 07:58:31,2024-11-16 07:58:31
ORD0000283,CUST001892,processing,2023-12-16 02:27:56,2023-12-16 13:27:56,
ORD0000284,CUST001562,delivered,2023-01-03 14:12:47,2023-01-05 01:12:47,2023-01-17 01:12:47
ORD0000285,CUST001188,delivered,2024-12-05 16:56:29,2024-12-05 23:56:29,2024-12-19 23:56:29
ORD0000286,CUST001303,invoiced,15/11/2023 16:25,2023-11-16 05:25:51,
ORD0000287,CUST000164,delivered,2024-04-18 13:44:41,2024-04-20 05:44:41,2024-05-08 05:44:41
ORD0000288,CUST001248,shipped,2023-01-18 17:38:58,2023-01-19 14:38:58,
ORD0000289,CUST001949,delivered,2024-01-02 13:06:21,2024-01-04 09:06:21,2024-01-08 09:06:21
ORD0000290,CUST000797,shipped,2024-11-17 05:51:58,2024-11-18 23:51:58,
ORD0000291,CUST000937,processing,2024-10-22 10:54:31,2024-10-22 21:54:31,
ORD0000292,CUST001919,processing,2023-05-17 02:10:10,2023-05-18 09:10:10,
ORD0000293,CUST001831,delivered,14/04/2023 00:46,2023-04-14 19:46:34,2023-04-18 19:46:34
ORD0000294,CUST002026,delivered,2023-12-23 15:58:35,2023-12-24 07:58:35,2024-01-09 07:58:35
ORD0000295,CUST001645,delivered,2023-12-25 09:14:07,2023-12-26 18:14:07,2023-12-31 18:14:07
ORD0000296,CUST000946,delivered,2024-12-15 16:56:51,2024-12-16 03:56:51,2024-12-25 03:56:51
ORD0000297,CUST001775,delivered,2024-08-04 11:04:31,2024-08-04 14:04:31,2024-08-19 14:04:31
ORD0000298,CUST001961,delivered,2023-10-27 06:48:11,2023-10-27 11:48:11,2023-11-11 11:48:11
ORD0000299,CUST001590,shipped,2023-04-04 23:16:02,2023-04-06 21:16:02,
ORD0000300,CUST000898,invoiced,2024-07-09 04:10:14,2024-07-09 06:10:14,
ORD0000301,CUST001696,shipped,2023-08-16 13:13:38,2023-08-17 15:13:38,
ORD0000302,CUST001467,shipped,2023-10-10 05:46:07,2023-10-11 07:46:07,
ORD0000303,CUST000212,delivered,2023-12-08 19:02:54,2023-12-09 23:02:54,2023-12-14 23:02:54
ORD0000304,CUST001478,delivered,2024-10-02 23:22:33,2024-10-04 13:22:33,2024-10-09 13:22:33
ORD0000305,CUST001629,delivered,2023-09-21 22:58:35,2023-09-22 08:58:35,2023-10-01 08:58:35
ORD0000306,CUST000938,delivered,2023-09-14 08:07:28,2023-09-16 02:07:28,2023-09-20 02:07:28
ORD0000307,CUST000604,delivered,2023-07-10 02:04:07,2023-07-10 19:04:07,2023-07-22 19:04:07
ORD0000308,CUST001163,delivered,2023-12-16 19:37:12,2023-12-18 16:37:12,2023-12-28 16:37:12
ORD0000309,CUST000590,delivered,19/04/2023 18:10,2023-04-20 04:10:49,2023-05-08 04:10:49
ORD0000310,CUST001461,canceled,2024-03-13 17:08:11,2024-03-14 17:08:11,
ORD0000311,CUST001298,canceled,2023-05-03 22:58:17,2023-05-05 11:58:17,
ORD0000312,CUST000316,shipped,2024-06-06 22:49:29,2024-06-07 17:49:29,
ORD0000313,CUST001759,delivered,2023-04-24 19:26:42,2023-04-26 10:26:42,2023-05-07 10:26:42
ORD0000314,CUST000620,delivered,2023-01-22 18:02:43,2023-01-23 08:02:43,2023-02-12 08:02:43
ORD0000315,CUST001526,delivered,2023-10-10 20:28:04,2023-10-12 19:28:04,2023-10-30 19:28:04
ORD0000316,CUST001991,delivered,2024-01-06 11:26:45,2024-01-08 03:26:45,2024-01-15 03:26:45
ORD0000317,CUST001071,delivered,2024-10-24 05:48:40,2024-10-25 14:48:40,2024-11-06 14:48:40
ORD0000318,CUST000346,processing,2024-01-12 21:38:13,2024-01-14 15:38:13,
ORD0000319,CUST001369,delivered,2024-01-11 22:23:04,2024-01-12 23:23:04,2024-01-14 23:23:04
ORD0000320,CUST000307,delivered,2023-08-29 05:55:27,2023-08-29 19:55:27,2023-09-07 19:55:27
ORD0000321,CUST001331,shipped,2024-09-05 01:08:18,2024-09-05 09:08:18,
ORD0000322,CUST001720,delivered,2024-03-18 06:32:03,2024-03-19 23:32:03,2024-03-21 23:32:03
ORD0000323,CUST001839,processing,2024-09-03 19:31:13,2024-09-05 05:31:13,
ORD0000324,CUST001282,delivered,2024-05-30 22:24:26,2024-05-31 01:24:26,2024-06-14 01:24:26
ORD0000325,CUST001969,delivered,2023-02-22 04:39:23,2023-02-22 22:39:23,2023-03-13 22:39:23
ORD0000326,CUST001987,shipped,2024-11-08 18:44:02,2024-11-09 00:44:02,
ORD0000327,CUST000524,delivered,2024-02-11 04:28:19,2024-02-11 20:28:19,2024-02-20 20:28:19
ORD0000328,CUST000467,delivered,2024-12-28 06:31:13,2024-12-30 00:31:13,2025-01-08 00:31:13
ORD0000329,CUST001130,delivered,2023-02-01 05:59:36,2023-02-02 20:59:36,2023-02-12 20:59:36
ORD0000330,CUST001855,shipped,2024-07-23 14:23:49,2024-07-23 19:23:49,
ORD0000331,CUST000499,delivered,2023-02-17 06:36:28,2023-02-17 20:36:28,2023-02-26 20:36:28
ORD0000332,CUST001805,delivered,2023-12-27 14:38:39,2023-12-27 21:38:39,2024-01-15 21:38:39
ORD0000333,CUST000979,delivered,2024-05-07 08:51:31,2024-05-07 13:51:31,2024-05-15 13:51:31
ORD0000334,CUST001207,delivered,2023-06-03 07:43:57,2023-06-03 14:43:57,2023-06-22 14:43:57
ORD0000335,CUST000880,delivered,2024-03-18 05:04:00,2024-03-18 06:04:00,2024-04-07 06:04:00
ORD0000336,CUST001206,delivered,2024-11-19 13:53:01,2024-11-20 18:53:01,2024-11-28 18:53:01
ORD0000337,CUST001545,delivered,2023-12-21 09:11:56,2023-12-21 10:11:56,2023-12-31 10:11:56
ORD0000338,CUST001038,delivered,2024-05-05 05:04:56,2024-05-05 17:04:56,2024-05-17 17:04:56
ORD0000339,CUST001776,delivered,2024-05-16 04:53:03,2024-05-17 00:53:03,2024-05-27 00:53:03
ORD0000340,CUST000632,delivered,2024-06-10 11:54:03,2024-06-11 23:54:03,2024-06-29 23:54:03
ORD0000341,CUST000013,delivered,2024-08-10 16:16:26,2024-08-11 04:16:26,2024-08-28 04:16:26
ORD0000342,CUST000334,invoiced,2024-01-01 10:52:25,2024-01-02 18:52:25,
ORD0000343,CUST000193,shipped,2024-06-06 17:11:07,2024-06-07 13:11:07,
ORD0000344,CUST001684,delivered,2024-05-10 11:00:01,2024-05-12 07:00:01,2024-05-31 07:00:01
ORD0000345,CUST000436,shipped,2024-08-15 12:36:14,2024-08-16 03:36:14,
ORD0000346,CUST000210,delivered,2024-08-18 07:06:50,2024-08-19 17:06:50,2024-09-05 17:06:50
ORD0000347,CUST001376,canceled,2023-06-13 08:07:32,2023-06-14 21:07:32,
ORD0000348,CUST001745,delivered,2024-08-18 06:40:57,2024-08-19 08:40:57,2024-08-26 08:40:57
ORD0000349,CUST001338,delivered,2023-09-10 23:08:19,2023-09-12 09:08:19,2023-09-29 09:08:19
ORD0000350,CUST001910,delivered,2024-07-18 06:21:01,2024-07-19 00:21:01,2024-07-28 00:21:01
ORD0000351,CUST000759,canceled,2024-10-10 03:04:15,2024-10-10 23:04:15,
ORD0000352,CUST000921,delivered,2023-10-02 21:47:59,2023-10-04 21:47:59,2023-10-16 21:47:59
ORD0000353,CUST001561,delivered,2024-08-15 09:40:11,2024-08-16 12:40:11,2024-08-18 12:40:11
ORD0000354,CUST001996,delivered,2023-11-14 12:21:23,2023-11-15 11:21:23,2023-11-21 11:21:23
ORD0000355,CUST000427,delivered,2024-09-27 18:33:44,2024-09-29 16:33:44,2024-10-07 16:33:44
ORD0000356,CUST000659,delivered,2024-10-08 15:53:21,2024-10-09 15:53:21,2024-10-11 15:53:21
ORD0000357,CUST001633,delivered,2024-03-09 11:08:40,2024-03-10 23:08:40,2024-03-18 23:08:40
ORD0000358,CUST000152,delivered,2024-10-27 04:31:02,2024-10-27 22:31:02,2024-11-01 22:31:02
ORD0000359,CUST000962,delivered,2024-01-08 13:56:00,2024-01-10 12:56:00,2024-01-30 12:56:00
ORD0000360,CUST000798,canceled,2024-08-29 19:08:39,2024-08-31 14:08:39,
ORD0000361,CUST000573,canceled,2024-01-14 07:06:31,2024-01-14 23:06:31,
ORD0000362,CUST001309,delivered,2023-02-16 01:44:44,2023-02-16 08:44:44,2023-02-19 08:44:44
ORD0000363,CUST000966,delivered,2023-12-07 07:13:48,2023-12-08 02:13:48,2023-12-13 02:13:48
ORD0000364,CUST000847,shipped,2023-09-10 01:58:00,2023-09-12 00:58:00,
ORD0000365,CUST001175,processing,2024-04-03 02:49:26,2024-04-03 22:49:26,
ORD0000366,CUST001119,delivered,2023-07-10 11:21:23,2023-07-11 08:21:23,2023-07-31 08:21:23
ORD0000367,CUST000287,delivered,2024-02-17 11:04:10,2024-02-18 06:04:10,2024-02-20 06:04:10
ORD0000368,CUST001960,delivered,2024-09-02 10:15:03,2024-09-04 07:15:03,2024-09-16 07:15:03
ORD0000369,CUST001811,canceled,2023-12-13 07:04:00,2023-12-15 07:04:00,
ORD0000370,CUST000682,delivered,2023-06-26 20:18:19,2023-06-28 02:18:19,2023-07-11 02:18:19
ORD0000371,CUST001236,invoiced,2023-07-21 04:35:28,2023-07-21 21:35:28,
ORD0000372,CUST000875,delivered,2023-04-03 13:52:14,2023-04-05 07:52:14,2023-04-20 07:52:14
ORD0000373,CUST001869,delivered,2023-02-07 07:21:51,2023-02-08 17:21:51,2023-02-11 17:21:51
ORD0000374,CUST001965,delivered,2024-03-15 09:41:03,2024-03-16 13:41:03,2024-03-19 13:41:03
ORD0000375,CUST001007,shipped,2024-09-05 17:13:50,2024-09-07 04:13:50,
ORD0000376,CUST001157,delivered,2023-02-22 03:00:40,2023-02-24 03:00:40,2023-02-28 03:00:40
ORD0000377,CUST001635,delivered,2023-03-29 06:04:29,2023-03-30 17:04:29,2023-04-06 17:04:29
ORD0000378,CUST001249,processing,2024-03-21 18:44:30,2024-03-23 00:44:30,
ORD0000379,CUST001674,delivered,2023-02-26 18:22:34,2023-02-28 14:22:34,2023-03-15 14:22:34
ORD0000380,CUST001332,delivered,2024-11-14 22:27:58,2024-11-16 22:27:58,2024-11-22 22:27:58
ORD0000381,CUST001080,delivered,2024-03-22 18:56:53,2024-03-23 16:56:53,2024-04-08 16:56:53
ORD0000382,CUST000822,shipped,2023-12-02 20:28:02,2023-12-02 22:28:02,
ORD0000383,CUST000017,delivered,2024-10-05 07:11:20,2024-10-06 08:11:20,2024-10-08 08:11:20
ORD0000384,CUST001381,delivered,2023-07-21 01:22:07,2023-07-21 16:22:07,2023-08-10 16:22:07
ORD0000385,CUST001576,delivered,2024-05-22 16:13:25,2024-05-24 11:13:25,2024-06-01 11:13:25
ORD0000386,CUST001776,canceled,2024-11-24 19:15:58,2024-11-26 17:15:58,
ORD0000387,CUST000371,delivered,2023-04-26 04:12:37,2023-04-26 18:12:37,2023-05-07 18:12:37
ORD0000388,CUST001106,delivered,2024-10-18 02:19:04,2024-10-18 05:19:04,2024-10-24 05:19:04
ORD0000389,CUST001347,delivered,2024-11-07 04:20:27,2024-11-08 01:20:27,2024-11-17 01:20:27
ORD0000390,CUST001917,delivered,2023-11-26 13:13:12,2023-11-27 07:13:12,2023-12-06 07:13:12
ORD0000391,CUST001797,shipped,2023-01-22 04:50:33,2023-01-22 13:50:33,
ORD0000392,CUST000909,delivered,2024-10-09 21:49:04,2024-10-10 22:49:04,2024-10-12 22:49:04
ORD0000393,CUST000100,processing,2023-06-12 00:17:38,2023-06-13 01:17:38,
ORD0000394,CUST001668,delivered,2023-06-09 17:15:47,2023-06-10 18:15:47,2023-06-30 18:15:47
ORD0000395,CUST001483,invoiced,2024-01-29 13:38:04,2024-01-31 03:38:04,
ORD0000396,CUST001516,delivered,2023-06-12 19:56:06,2023-06-13 03:56:06,2023-06-30 03:56:06
ORD0000397,CUST000391,shipped,2023-09-04 03:03:48,2023-09-05 06:03:48,
ORD0000398,CUST000522,delivered,2024-01-29 17:29:26,2024-01-30 17:29:26,2024-02-16 17:29:26
ORD0000399,CUST000778,canceled,2023-01-13 12:58:23,2023-01-13 13:58:23,
ORD0000400,CUST000738,delivered,2024-10-28 00:49:46,2024-10-28 07:49:46,2024-11-10 07:49:46
ORD0000401,CUST000615,processing,2023-12-04 05:07:18,2023-12-05 23:07:18,
ORD0000402,CUST001659,shipped,2024-05-20 04:56:35,2024-05-21 22:56:35,
ORD0000403,CUST000092,delivered,2023-08-02 09:04:47,2023-08-04 08:04:47,2023-08-16 08:04:47
ORD0000404,CUST001062,delivered,2024-03-14 12:31:12,2024-03-14 13:31:12,2024-03-20 13:31:12
ORD0000405,CUST001221,delivered,2024-08-15 02:04:31,2024-08-15 05:04:31,2024-08-18 05:04:31
ORD0000406,CUST000761,processing,2024-05-28 09:02:30,2024-05-29 04:02:30,
ORD0000407,CUST000357,processing,2023-11-22 15:11:03,2023-11-23 03:11:03,
ORD0000408,CUST000371,invoiced,2024-07-30 07:15:40,2024-08-01 02:15:40,
ORD0000409,CUST000061,canceled,2024-09-02 22:28:52,2024-09-03 09:28:52,
ORD0000410,CUST001273,delivered,2024-04-30 16:40:10,2024-05-01 16:40:10,2024-05-11 16:40:10
ORD0000411,CUST001820,shipped,2023-09-15 13:08:14,2023-09-15 15:08:14,
ORD0000412,CUST000095,shipped,2023-04-23 02:42:27,2023-04-24 05:42:27,
ORD0000413,CUST000347,shipped,2024-07-15 04:47:58,2024-07-16 14:47:58,
ORD0000414,CUST000859,delivered,2024-11-27 20:48:34,2024-11-28 11:48:34,2024-12-02 11:48:34
ORD0000415,CUST001753,delivered,2024-01-05 11:29:33,2024-01-06 17:29:33,2024-01-21 17:29:33
ORD0000416,CUST000637,delivered,2024-10-27 14:03:57,2024-10-29 05:03:57,2024-10-31 05:03:57
ORD0000417,CUST000661,canceled,2023-07-19 12:14:51,2023-07-19 21:14:51,
ORD0000418,CUST000978,delivered,2024-04-21 14:30:41,2024-04-23 09:30:41,2024-04-28 09:30:41
ORD0000419,CUST000257,processing,2024-03-19 16:40:36,2024-03-20 05:40:36,
ORD0000420,CUST001522,delivered,2023-04-21 18:10:24,2023-04-22 09:10:24,2023-04-26 09:10:24
ORD0000421,CUST000511,delivered,2024-11-19 21:20:54,2024-11-21 13:20:54,2024-11-26 13:20:54
ORD0000422,CUST001455,delivered,2024-05-27 03:32:08,2024-05-27 23:32:08,2024-06-08 23:32:08
ORD0000423,CUST002022,delivered,2024-02-08 19:57:14,2024-02-10 05:57:14,2024-03-01 05:57:14
ORD0000424,CUST000864,shipped,2023-04-13 07:11:53,2023-04-14 04:11:53,
ORD0000425,CUST001294,delivered,25/07/2024 23:41,2024-07-26 02:41:00,2024-08-09 02:41:00
ORD0000426,CUST001299,delivered,22/05/2023 11:56,2023-05-22 12:56:27,2023-05-28 12:56:27
ORD0000427,CUST000660,shipped,06/05/2023 17:45,2023-05-07 19:45:32,
ORD0000428,CUST001287,delivered,2024-10-28 04:19:20,2024-10-29 03:19:20,2024-11-06 03:19:20
ORD0000429,CUST002033,invoiced,2023-11-12 01:59:30,2023-11-13 06:59:30,
ORD0000430,CUST001525,delivered,2024-02-28 23:55:48,2024-03-01 04:55:48,2024-03-06 04:55:48
ORD0000431,CUST000690,shipped,2024-12-18 14:28:35,2024-12-19 12:28:35,
ORD0000432,CUST000934,delivered,2023-09-22 20:23:01,2023-09-24 04:23:01,2023-10-13 04:23:01
ORD0000433,CUST000129,delivered,2023-09-23 22:19:58,2023-09-25 08:19:58,2023-10-05 08:19:58
ORD0000434,CUST000193,delivered,2023-01-20 17:45:03,2023-01-22 04:45:03,2023-01-28 04:45:03
ORD0000435,CUST001459,delivered,2023-03-28 07:44:35,2023-03-28 15:44:35,2023-04-16 15:44:35
ORD0000436,CUST000893,processing,2023-08-27 11:27:41,2023-08-28 16:27:41,
ORD0000437,CUST000373,canceled,2024-11-04 09:26:43,2024-11-05 18:26:43,
ORD0000438,CUST000290,canceled,2024-02-01 19:57:08,2024-02-02 08:57:08,
ORD0000439,CUST001076,delivered,2023-01-13 23:40:09,2023-01-14 12:40:09,2023-01-27 12:40:09
ORD0000440,CUST000096,delivered,2024-10-29 22:11:10,2024-10-31 08:11:10,2024-11-18 08:11:10
ORD0000441,CUST000341,delivered,2023-06-28 23:24:22,2023-06-30 20:24:22,2023-07-18 20:24:22
ORD0000442,CUST001726,delivered,2023-05-09 15:40:11,2023-05-11 08:40:11,2023-05-20 08:40:11
ORD0000443,CUST000868,shipped,2024-02-25 01:38:40,2024-02-26 17:38:40,
ORD0000444,CUST001845,delivered,2023-11-08 08:48:41,2023-11-09 03:48:41,2023-11-23 03:48:41
ORD0000445,CUST000278,delivered,2024-01-06 03:27:29,2024-01-07 09:27:29,2024-01-19 09:27:29
ORD0000446,CUST001368,delivered,2023-02-28 03:41:13,2023-02-28 20:41:13,2023-03-19 20:41:13
ORD0000447,CUST001964,canceled,21/04/2024 05:20,2024-04-22 20:20:03,
ORD0000448,CUST000984,shipped,2023-04-19 23:26:33,2023-04-20 09:26:33,
ORD0000449,CUST000801,shipped,2024-09-18 19:21:06,2024-09-19 11:21:06,
ORD0000450,CUST000509,delivered,2023-10-31 16:45:43,2023-11-02 06:45:43,2023-11-10 06:45:43
ORD0000451,CUST000252,delivered,2023-08-03 13:04:27,2023-08-03 22:04:27,2023-08-17 22:04:27
ORD0000452,CUST000908,delivered,2024-06-06 04:54:11,2024-06-06 14:54:11,2024-06-14 14:54:11
ORD0000453,CUST001066,delivered,2023-09-12 08:28:22,2023-09-12 09:28:22,2023-09-17 09:28:22
ORD0000454,CUST000475,delivered,2024-05-03 04:56:30,2024-05-04 19:56:30,2024-05-21 19:56:30
ORD0000455,CUST000314,delivered,07/04/2023 23:38,2023-04-09 10:38:34,2023-04-25 10:38:34
ORD0000456,CUST000699,invoiced,2024-12-08 05:03:54,2024-12-10 04:03:54,
ORD0000457,CUST001716,canceled,2023-02-01 19:45:59,2023-02-02 20:45:59,
ORD0000458,CUST000344,delivered,2023-12-29 08:40:08,2023-12-30 12:40:08,2024-01-19 12:40:08
ORD0000459,CUST000460,delivered,2024-09-09 01:43:33,2024-09-10 09:43:33,2024-09-21 09:43:33
ORD0000460,CUST000494,delivered,2024-07-22 08:58:55,2024-07-23 23:58:55,2024-08-05 23:58:55
ORD0000461,CUST000863,delivered,11/10/2024 21:23,2024-10-13 18:23:18,2024-10-28 18:23:18
ORD0000462,CUST001852,delivered,2024-08-21 00:49:33,2024-08-21 18:49:33,2024-08-31 18:49:33
ORD0000463,CUST002013,delivered,2023-11-22 22:45:23,2023-11-24 17:45:23,2023-12-04 17:45:23
ORD0000464,CUST001199,delivered,2024-07-07 21:03:56,2024-07-09 05:03:56,2024-07-18 05:03:56
ORD0000465,CUST001599,delivered,2024-06-01 00:12:51,2024-06-01 18:12:51,2024-06-06 18:12:51
ORD0000466,CUST001242,delivered,2024-04-16 04:36:02,2024-04-17 17:36:02,2024-05-01 17:36:02
ORD0000467,CUST001232,canceled,2023-10-25 03:56:34,2023-10-25 06:56:34,
ORD0000468,CUST001178,processing,2024-05-14 04:22:55,2024-05-14 11:22:55,
ORD0000469,CUST001188,invoiced,2023-07-05 08:05:35,2023-07-06 08:05:35,
ORD0000470,CUST001471,canceled,2023-11-24 15:28:06,2023-11-25 17:28:06,
ORD0000471,CUST001174,delivered,2024-09-04 03:55:35,2024-09-05 08:55:35,2024-09-21 08:55:35
ORD0000472,CUST001370,delivered,2023-11-06 16:10:16,2023-11-08 09:10:16,2023-11-23 09:10:16
ORD0000473,CUST000202,delivered,2023-05-21 09:11:41,2023-05-21 11:11:41,2023-06-02 11:11:41
ORD0000474,CUST001739,delivered,2023-01-23 00:56:25,2023-01-24 23:56:25,2023-02-09 23:56:25
ORD0000475,CUST001993,delivered,2024-06-14 12:15:39,2024-06-15 11:15:39,2024-06-28 11:15:39
ORD0000476,CUST000938,delivered,2024-08-31 17:24:34,2024-08-31 21:24:34,2024-09-12 21:24:34
ORD0000477,CUST001143,delivered,2024-08-19 23:57:00,2024-08-20 10:57:00,2024-08-28 10:57:00
ORD0000478,CUST001542,delivered,2023-09-08 00:17:58,2023-09-10 00:17:58,2023-09-24 00:17:58
ORD0000479,CUST001754,processing,2024-10-18 02:43:09,2024-10-19 10:43:09,
ORD0000480,CUST000648,delivered,2024-02-23 01:25:23,2024-02-25 01:25:23,2024-03-05 01:25:23
ORD0000481,CUST000640,delivered,2024-07-14 17:56:58,2024-07-14 23:56:58,2024-07-28 23:56:58
ORD0000482,CUST000542,delivered,2024-08-10 15:23:02,2024-08-11 16:23:02,2024-08-19 16:23:02
ORD0000483,CUST001545,delivered,2023-09-19 18:09:30,2023-09-20 23:09:30,2023-10-03 23:09:30
ORD0000484,CUST001191,delivered,2023-01-13 08:54:25,2023-01-13 16:54:25,2023-01-21 16:54:25
ORD0000485,CUST001549,delivered,2024-05-13 21:29:02,2024-05-15 09:29:02,2024-05-26 09:29:02
ORD0000486,CUST000406,delivered,2024-04-25 09:08:04,2024-04-27 06:08:04,2024-05-01 06:08:04
ORD0000487,CUST000828,shipped,2024-12-11 11:11:36,2024-12-13 06:11:36,
ORD0000488,CUST000812,delivered,2023-09-22 05:06:56,2023-09-23 16:06:56,2023-10-06 16:06:56
ORD0000489,CUST001256,delivered,2024-10-18 08:07:06,2024-10-20 08:07:06,2024-10-31 08:07:06
ORD0000490,CUST000503,delivered,2023-06-24 15:02:20,2023-06-25 20:02:20,2023-06-28 20:02:20
ORD0000491,CUST000459,delivered,2023-08-01 15:47:01,2023-08-01 17:47:01,2023-08-18 17:47:01
ORD0000492,CUST000901,invoiced,2023-07-10 13:41:16,2023-07-11 04:41:16,
ORD0000493,CUST001975,delivered,10/01/2023 15:29,2023-01-11 10:29:41,2023-01-20 10:29:41
ORD0000494,CUST001139,delivered,2024-10-12 20:09:38,2024-10-14 01:09:38,2024-10-29 01:09:38
ORD0000495,CUST001189,delivered,2023-11-17 06:16:06,2023-11-17 18:16:06,2023-12-05 18:16:06
ORD0000496,CUST001447,delivered,2024-12-01 20:53:12,2024-12-02 21:53:12,2024-12-12 21:53:12
ORD0000497,CUST000758,delivered,2024-09-14 17:14:35,2024-09-15 10:14:35,2024-09-30 10:14:35
ORD0000498,CUST001106,canceled,2023-07-02 07:14:00,2023-07-03 04:14:00,
ORD0000499,CUST001761,invoiced,2023-04-15 11:07:39,2023-04-16 08:07:39,
ORD0000500,CUST001185,shipped,2024-09-09 22:15:31,2024-09-11 09:15:31,
ORD0000501,CUST001450,invoiced,2024-09-01 02:53:39,2024-09-02 11:53:39,
ORD0000502,CUST001474,delivered,2024-09-19 00:17:49,2024-09-20 15:17:49,2024-09-29 15:17:49
ORD0000503,CUST000952,shipped,2024-03-06 08:39:57,2024-03-06 23:39:57,
ORD0000504,CUST000896,processing,2023-12-24 11:28:27,2023-12-26 03:28:27,
ORD0000505,CUST000918,delivered,2023-05-14 02:01:52,2023-05-14 04:01:52,2023-06-02 04:01:52
ORD0000506,CUST000130,delivered,2023-09-27 23:47:29,2023-09-29 06:47:29,2023-10-05 06:47:29
ORD0000507,CUST000516,delivered,2024-07-12 08:41:08,2024-07-13 02:41:08,2024-08-02 02:41:08
ORD0000508,CUST001005,shipped,2024-07-08 06:41:43,2024-07-09 21:41:43,
ORD0000509,CUST000440,shipped,2023-04-14 13:57:02,2023-04-15 15:57:02,
ORD0000510,CUST000676,delivered,2024-06-25 12:51:40,2024-06-27 08:51:40,2024-07-08 08:51:40
ORD0000511,CUST000295,shipped,2024-01-30 12:57:58,2024-01-31 15:57:58,
ORD0000512,CUST001766,invoiced,31/03/2024 20:05,2024-04-01 17:05:44,
ORD0000513,CUST000245,delivered,2024-07-07 02:45:42,2024-07-08 01:45:42,2024-07-28 01:45:42
ORD0000514,CUST001495,delivered,2023-02-19 10:07:32,2023-02-20 20:07:32,2023-03-07 20:07:32
ORD0000515,CUST000060,delivered,2024-04-12 05:14:50,2024-04-12 17:14:50,2024-04-19 17:14:50
ORD0000516,CUST000192,delivered,2023-04-03 19:38:35,2023-04-04 17:38:35,2023-04-08 17:38:35
ORD0000517,CUST000780,delivered,2024-06-16 07:54:25,2024-06-17 08:54:25,2024-07-02 08:54:25
ORD0000518,CUST000637,delivered,2023-09-24 15:29:20,2023-09-25 03:29:20,2023-09-30 03:29:20
ORD0000519,CUST001023,shipped,2024-11-13 18:57:02,2024-11-14 11:57:02,
ORD0000520,CUST002018,delivered,2023-06-05 19:35:27,2023-06-06 10:35:27,2023-06-19 10:35:27
ORD0000521,CUST000527,delivered,17/12/2023 20:48,2023-12-18 03:48:38,2024-01-05 03:48:38
ORD0000522,CUST000195,delivered,2024-03-08 17:37:33,2024-03-08 21:37:33,2024-03-21 21:37:33
ORD0000523,CUST000009,invoiced,2024-02-15 23:31:47,2024-02-16 00:31:47,
ORD0000524,CUST000767,delivered,2024-09-13 09:47:32,2024-09-14 22:47:32,2024-10-04 22:47:32
ORD0000525,CUST001271,invoiced,2023-05-27 09:33:39,2023-05-29 02:33:39,
